ID;year;date;TL;pop_size_meancentered;island_name;island_ID;brood_ID;sampling_age_days;clutch_size;sex;tarsus;mass;tarsus_agecorrected;condition;hatch_date;hatchday_meancentered;firstyear_survival;min_lifespan_days;censored;dispersal
13;1999;29.05.1999;1.12;11.5;hestmannoey;27;1999.27.B.23.A.1;9;4;NA;17.5;27.3;-0.319943763;4.324413937;20.05.1999;-28.33394028;0;9;2;0
14;1999;29.05.1999;1.34;11.5;hestmannoey;27;1999.27.B.23.A.1;9;4;1;17;24.8;-0.701359952;3.018745018;20.05.1999;-28.33394028;0;133;2;0
15;1999;29.05.1999;1.57;11.5;hestmannoey;27;1999.27.B.23.A.1;9;4;NA;17.1;24.5;-0.719943763;2.480008477;20.05.1999;-28.33394028;0;9;2;0
16;1999;17.06.1999;0.71;11.5;hestmannoey;27;1999.27.A.35.A.1;12;4;NA;18.8;23.6;0.507800324;-2.488432867;05.06.1999;-12.33394028;0;12;2;0
17;1999;17.06.1999;1.01;11.5;hestmannoey;27;1999.27.A.35.A.1;12;4;2;18.3;21.5;-0.50726693;-3.389887345;05.06.1999;-12.33394028;0;12;2;0
18;1999;17.06.1999;0.62;11.5;hestmannoey;27;1999.27.A.35.A.1;12;4;1;17.9;22.3;-0.920318078;-1.632218004;05.06.1999;-12.33394028;0;12;2;0
19;1999;17.06.1999;0.57;11.5;hestmannoey;27;1999.27.A.24.A.1;10;5;2;18.5;23.8;0.34533175;-1.569111041;07.06.1999;-10.33394028;1;717;2;0
20;1999;17.06.1999;0.78;11.5;hestmannoey;27;1999.27.A.24.A.1;10;5;1;17.4;26.5;-0.774689514;3.763409828;07.06.1999;-10.33394028;0;10;2;0
21;1999;17.06.1999;1;11.5;hestmannoey;27;1999.27.A.25.A.1;9;6;1;16.6;18.4;-1.101359952;-2.426957193;08.06.1999;-9.333940277;0;115;2;0
22;1999;17.06.1999;0.73;11.5;hestmannoey;27;1999.27.A.35.A.1;12;4;NA;17.4;19.7;-0.892199676;-3.036590172;05.06.1999;-12.33394028;0;12;2;0
23;1999;17.06.1999;0.89;11.5;hestmannoey;27;1999.27.A.24.A.1;10;5;1;18.1;27.8;-0.074689514;3.389077001;07.06.1999;-10.33394028;1;775;2;0
24;1999;17.06.1999;0.66;11.5;hestmannoey;27;1999.27.A.25.A.1;9;6;NA;17.1;21.8;-0.719943763;-0.219991523;08.06.1999;-9.333940277;0;9;2;0
25;1999;17.06.1999;1.21;11.5;hestmannoey;27;1999.27.B.20.A.1;11;5;1;17.5;19.6;-1.047675556;-3.375586063;06.06.1999;-11.33394028;0;11;2;0
26;1999;17.06.1999;0.9;11.5;hestmannoey;27;1999.27.B.22.A.1;11;4;NA;18.7;23.6;0.338105962;-2.248594088;06.06.1999;-11.33394028;0;11;2;0
27;1999;17.06.1999;1.04;11.5;hestmannoey;27;1999.27.B.20.A.1;11;5;1;17.2;19.2;-1.347675556;-3.058792902;06.06.1999;-11.33394028;0;11;2;0
28;1999;17.06.1999;1.09;11.5;hestmannoey;27;1999.27.B.20.A.1;11;5;NA;18.4;20.5;0.038105962;-4.629466775;06.06.1999;-11.33394028;0;11;2;0
29;1999;18.06.1999;1;11.5;hestmannoey;27;1999.27.B.21.A.1;11;5;NA;17.8;22.6;-0.561894038;-1.092962762;07.06.1999;-10.33394028;0;11;2;0
30;1999;18.06.1999;0.65;11.5;hestmannoey;27;1999.27.B.19.A.1;11;5;NA;18.6;25.7;0.238105962;0.091179854;07.06.1999;-10.33394028;0;11;2;0
31;1999;18.06.1999;0.87;11.5;hestmannoey;27;1999.27.B.19.A.1;11;5;NA;18.5;24.3;0.138105962;-1.069111041;07.06.1999;-10.33394028;0;11;2;0
32;1999;18.06.1999;1.62;11.5;hestmannoey;27;1999.27.B.19.A.1;11;5;NA;18.4;25.6;0.038105962;0.470533225;07.06.1999;-10.33394028;0;11;2;0
33;1999;18.06.1999;1.24;11.5;hestmannoey;27;1999.27.B.27.A.1;11;4;NA;19.5;26.6;1.138105962;-1.169119775;07.06.1999;-10.33394028;0;11;2;0
34;1999;18.06.1999;1.1;11.5;hestmannoey;27;1999.27.B.27.A.1;11;4;NA;19.5;23.7;1.138105962;-4.069119775;07.06.1999;-10.33394028;0;11;2;0
35;1999;23.06.1999;1.27;11.5;hestmannoey;27;1999.27.B.26.A.1;11;4;NA;18.3;26.6;-0.061894038;1.710112655;12.06.1999;-5.333940277;0;15;2;0
36;1999;23.06.1999;1.42;11.5;hestmannoey;27;1999.27.B.26.A.1;11;4;NA;19.1;27.1;0.738105962;0.291661769;12.06.1999;-5.333940277;0;11;2;0
37;1999;23.06.1999;1.66;11.5;hestmannoey;27;1999.27.B.26.A.1;11;4;NA;19;29.8;0.638105962;3.231695061;12.06.1999;-5.333940277;0;11;2;0
38;1999;23.06.1999;1.38;11.5;hestmannoey;27;1999.27.B.26.A.1;11;4;NA;16.4;21.1;-1.961894038;0.749802676;12.06.1999;-5.333940277;0;11;2;0
39;1999;24.06.1999;0.73;11.5;hestmannoey;27;1999.27.A.17.A.2;9;6;1;14.9;14.3;-2.801359952;-2.482765093;15.06.1999;-2.333940277;0;9;2;0
40;1999;24.06.1999;1.1;11.5;hestmannoey;27;1999.27.A.17.A.2;9;6;1;19.1;24.6;1.398640048;-2.208338231;15.06.1999;-2.333940277;1;408;2;0
41;1999;24.06.1999;1.03;11.5;hestmannoey;27;1999.27.A.17.A.2;9;6;1;18.4;24.5;0.698640048;-0.629466775;15.06.1999;-2.333940277;1;410;2;0
42;1999;24.06.1999;0.77;11.5;hestmannoey;27;1999.27.A.17.A.2;9;6;1;18.8;26.3;1.098640048;0.211567133;15.06.1999;-2.333940277;0;108;2;0
43;2007;02.08.2007;0.99;69.5;hestmannoey;27;2007.27.B.114.A.1;9;6;1;20.65;30.2;2.948640048;-0.337145361;24.07.2007;36.66605972;0;9;2;0
44;2007;02.08.2007;1.38;69.5;hestmannoey;27;2007.27.B.114.A.1;9;6;2;19.7;25.6;1.997858928;-2.649899572;24.07.2007;36.66605972;0;9;2;0
45;2007;02.08.2007;0.84;69.5;hestmannoey;27;2007.27.B.114.A.1;9;6;1;20.43;26.5;2.728640048;-3.506946743;24.07.2007;36.66605972;0;9;2;0
46;2007;02.08.2007;1.06;69.5;hestmannoey;27;2007.27.B.114.A.1;9;6;1;18.79;25.1;1.088640048;-0.964446071;24.07.2007;36.66605972;0;9;2;0
47;2007;07.08.2007;0.91;69.5;hestmannoey;27;2007.27.B.29.A.2;11;5;2;18.21;27;-0.313043536;2.325678705;27.07.2007;39.66605972;0;11;2;0
48;2007;03.08.2007;1.15;69.5;hestmannoey;27;2007.27.B.29.A.2;7;5;2;NA;NA;NA;NA;27.07.2007;39.66605972;0;7;2;0
49;2007;07.08.2007;1.14;69.5;hestmannoey;27;2007.27.B.29.A.2;11;5;1;18.75;26;0.202324444;0.031494627;27.07.2007;39.66605972;0;11;2;0
50;2007;12.08.2007;1.12;69.5;hestmannoey;27;2007.27.B.221.A.2;8;5;2;19.5;31.4;2.334537996;3.630880225;04.08.2007;47.66605972;0;8;2;0
51;2007;12.08.2007;1.29;69.5;hestmannoey;27;2007.27.B.221.A.2;8;5;1;20.17;33.9;3.042313131;4.519247037;04.08.2007;47.66605972;0;8;2;0
52;1994;01.08.1994;0.92;-25.5;hestmannoey;27;1994.27.B.52.1;9;4;2;20.15;31.3;2.447858928;1.967397634;23.07.1994;35.66605972;1;323;2;0
53;1994;01.08.1994;0.71;-25.5;hestmannoey;27;1994.27.B.52.1;9;4;1;19.95;32.6;2.248640048;3.74876097;23.07.1994;35.66605972;0;9;2;0
54;1994;01.08.1994;0.58;-25.5;hestmannoey;27;1994.27.B.52.1;9;4;1;20.35;32.3;2.648640048;2.485774949;23.07.1994;35.66605972;1;790;2;0
55;1994;10.08.1994;0.77;-25.5;hestmannoey;27;1994.27.A.25.A.1;12;5;1;19.9;29.2;1.079681922;0.46906128;29.07.1994;41.66605972;0;12;2;0
56;1994;11.08.1994;0.58;-25.5;hestmannoey;27;1994.27.B.54.1;9;2;1;18;28.2;0.298640048;4.028461917;02.08.1994;45.66605972;0;9;2;0
57;1994;11.08.1994;1.05;-25.5;hestmannoey;27;1994.27.B.30.A.1;6;2;1;16;17.4;0.320689858;-1.997455636;05.08.1994;48.66605972;0;6;2;0
58;1994;11.08.1994;0.71;-25.5;hestmannoey;27;1994.27.B.30.A.1;6;2;1;15.1;15.6;-0.579310142;-1.657579836;05.08.1994;48.66605972;0;19;2;0
59;1994;11.08.1994;0.74;-25.5;hestmannoey;27;1994.27.B.6.B.3;10;5;1;17.8;21.4;-0.374689514;-2.292962762;01.08.1994;44.66605972;0;10;2;0
60;1994;11.08.1994;0.85;-25.5;hestmannoey;27;1994.27.B.6.B.3;10;5;1;19.9;28.6;1.725310486;-0.13093872;01.08.1994;44.66605972;0;10;2;0
61;1994;11.08.1994;1.12;-25.5;hestmannoey;27;1994.27.B.6.B.3;10;5;1;19.5;27.5;1.325310486;-0.269119775;01.08.1994;44.66605972;1;686;2;0
62;1994;11.08.1994;0.64;-25.5;hestmannoey;27;1994.27.B.19.2;11;5;2;17.7;22.5;-0.823043536;-0.953772358;31.07.1994;43.66605972;0;44;2;0
63;1994;11.08.1994;0.6;-25.5;hestmannoey;27;1994.27.B.19.2;11;5;1;13.3;16.2;-5.247675556;3.20641624;31.07.1994;43.66605972;0;11;2;0
64;1994;11.08.1994;0.66;-25.5;hestmannoey;27;1994.27.B.19.2;11;5;2;13.5;20;-5.023043536;6.533676299;31.07.1994;43.66605972;0;43;2;0
65;1994;18.07.1994;0.65;-25.5;hestmannoey;27;1994.27.B.51.1;10;6;1;19;27.9;0.825310486;1.331695061;08.07.1994;20.66605972;1;314;2;0
66;1994;18.07.1994;0.76;-25.5;hestmannoey;27;1994.27.B.51.1;10;6;1;19;26.3;0.825310486;-0.268304939;08.07.1994;20.66605972;1;360;2;0
67;1994;01.08.1994;0.81;-25.5;hestmannoey;27;1994.27.B.14.3;14;7;1;20.05;31.3;0.98542744;2.208111721;18.07.1994;30.66605972;0;63;2;0
68;1994;01.08.1994;0.87;-25.5;hestmannoey;27;1994.27.B.14.3;14;7;2;18.95;27.3;-0.173258046;0.851687393;18.07.1994;30.66605972;1;2645;2;0
69;1994;01.08.1994;0.71;-25.5;hestmannoey;27;1994.27.B.14.3;14;7;1;19.9;27.8;0.83542744;-0.93093872;18.07.1994;30.66605972;0;19;2;0
70;1994;31.07.1994;0.67;-25.5;hestmannoey;27;1994.27.B.4.B.3;11;5;2;20.1;30.4;1.576956464;1.187762782;20.07.1994;32.66605972;0;11;2;0
71;1994;31.07.1994;0.92;-25.5;hestmannoey;27;1994.27.B.4.B.3;11;5;1;21;32;2.452324444;0.618710084;20.07.1994;32.66605972;0;7;2;0
72;1994;24.07.1994;1.49;-25.5;hestmannoey;27;1994.27.B.21.2;6;5;1;15.8;18.6;0.120689858;-0.321473818;18.07.1994;30.66605972;0;55;2;0
73;1994;24.07.1994;1.07;-25.5;hestmannoey;27;1994.27.B.21.2;6;5;1;17;22;1.320689858;0.218745018;18.07.1994;30.66605972;0;13;2;0
74;1994;24.07.1994;0.83;-25.5;hestmannoey;27;1994.27.B.21.2;6;5;2;14;13.7;-1.839648193;-0.94930821;18.07.1994;30.66605972;0;13;2;0
75;1994;24.07.1994;0.76;-25.5;hestmannoey;27;1994.27.B.21.2;6;5;1;17.1;20.3;1.420689858;-1.719991523;18.07.1994;30.66605972;1;322;2;0
76;1994;24.07.1994;0.85;-25.5;hestmannoey;27;1994.27.B.21.2;6;5;1;17.3;22;1.620689858;-0.497659118;18.07.1994;30.66605972;0;18;2;0
77;1994;31.07.1994;0.62;-25.5;hestmannoey;27;1994.27.B.53.1;11;3;2;18.1;27.4;-0.423043536;2.989077001;20.07.1994;32.66605972;0;22;2;0
78;1994;31.07.1994;0.71;-25.5;hestmannoey;27;1994.27.B.53.1;11;3;2;19.5;30;0.976956464;2.230880225;20.07.1994;32.66605972;1;798;2;0
79;1994;18.07.1994;0.79;-25.5;hestmannoey;27;1994.27.B.51.1;10;6;2;17.6;18.4;-0.55466825;-4.814646792;08.07.1994;20.66605972;1;665;2;0
80;1994;18.07.1994;0.68;-25.5;hestmannoey;27;1994.27.B.51.1;10;6;2;18.6;26.8;0.44533175;1.191179854;08.07.1994;20.66605972;0;24;2;0
81;1994;18.07.1994;0.64;-25.5;hestmannoey;27;1994.27.B.51.1;10;6;1;17.4;24.3;-0.774689514;1.563409828;08.07.1994;20.66605972;1;2277;2;1
82;1995;31.05.1995;1.23;-32.5;hestmannoey;27;1995.27.B.11.1;10;4;2;20;28.7;1.84533175;-0.27155555;21.05.1995;-27.33394028;0;20;2;0
83;1995;31.05.1995;1.3;-32.5;hestmannoey;27;1995.27.B.11.1;10;4;2;16.2;18.7;-1.95466825;-1.173696805;21.05.1995;-27.33394028;0;10;2;0
84;1995;31.05.1995;1.3;-32.5;hestmannoey;27;1995.27.B.11.1;10;4;2;18.8;23.8;0.64533175;-2.288432867;21.05.1995;-27.33394028;0;43;2;0
85;1995;31.05.1995;1.64;-32.5;hestmannoey;27;1995.27.B.11.1;10;4;1;16;17.4;-2.174689514;-1.997455636;21.05.1995;-27.33394028;0;10;2;0
86;1995;31.05.1995;1.26;-32.5;hestmannoey;27;1995.27.B.12.1;10;4;1;16.6;22.4;-1.574689514;1.573042807;21.05.1995;-27.33394028;0;125;2;0
87;1995;31.05.1995;0.89;-32.5;hestmannoey;27;1995.27.B.12.1;10;4;2;18;25.5;-0.15466825;1.328461917;21.05.1995;-27.33394028;1;349;2;0
88;1995;05.06.1995;1.35;-32.5;hestmannoey;27;1995.27.B.7.B.1;12;5;2;18.6;30.6;-0.20726693;4.991179854;24.05.1995;-24.33394028;0;16;2;0
89;1995;05.06.1995;1.08;-32.5;hestmannoey;27;1995.27.B.7.B.1;12;5;1;19.3;32.7;0.479681922;5.411400672;24.05.1995;-24.33394028;0;16;2;0
90;1995;05.06.1995;1.39;-32.5;hestmannoey;27;1995.27.B.7.B.1;12;5;1;18.9;30.4;0.079681922;4.071663516;24.05.1995;-24.33394028;0;12;2;0
91;1995;05.06.1995;1.21;-32.5;hestmannoey;27;1995.27.B.7.B.1;12;5;1;19.9;32.7;1.079681922;3.96906128;24.05.1995;-24.33394028;1;487;2;0
92;1995;05.06.1995;1.75;-32.5;hestmannoey;27;1995.27.B.7.B.1;12;5;2;19.2;29;0.39273307;1.951563639;24.05.1995;-24.33394028;0;12;2;0
93;1994;20.05.1994;0.76;-25.5;hestmannoey;27;1994.27.B.14.1;10;4;2;18.6;29.5;0.44533175;3.891179854;10.05.1994;-38.33394028;0;12;2;0
94;1994;20.05.1994;0.78;-25.5;hestmannoey;27;1994.27.B.14.1;10;4;2;19.2;29.2;1.04533175;2.151563639;10.05.1994;-38.33394028;0;12;2;0
95;1994;20.05.1994;0.61;-25.5;hestmannoey;27;1994.27.B.4.B.1;8;5;2;14.5;13.2;-2.665462004;-2.633913658;12.05.1994;-36.33394028;0;10;2;0
96;1994;20.05.1994;0.69;-25.5;hestmannoey;27;1994.27.B.4.B.1;8;5;1;16;17.8;-1.127686869;-1.597455636;12.05.1994;-36.33394028;0;10;2;0
97;1994;20.05.1994;0.7;-25.5;hestmannoey;27;1994.27.B.15.A.1;9;2;2;17.5;19;-0.202141072;-3.975586063;11.05.1994;-37.33394028;0;11;2;0
98;1994;20.05.1994;0.78;-25.5;hestmannoey;27;1994.27.B.3.B.1;8;5;2;15.6;19;-1.565462004;0.554248651;12.05.1994;-36.33394028;0;10;2;0
99;1994;20.05.1994;1.13;-25.5;hestmannoey;27;1994.27.B.3.B.1;8;5;1;18.9;27.4;1.772313131;1.071663516;12.05.1994;-36.33394028;0;10;2;0
100;1994;20.05.1994;0.76;-25.5;hestmannoey;27;1994.27.B.3.B.1;8;5;2;19.1;26.5;1.934537996;-0.308338231;12.05.1994;-36.33394028;0;10;2;0
101;1994;20.05.1994;1.06;-25.5;hestmannoey;27;1994.27.B.79.B.1;10;3;2;18;26.2;-0.15466825;2.028461917;10.05.1994;-38.33394028;0;10;2;0
102;1994;20.05.1994;0.69;-25.5;hestmannoey;27;1994.27.B.79.B.1;10;3;2;16.1;16.2;-2.05466825;-3.435543802;10.05.1994;-38.33394028;0;10;2;0
103;1994;20.05.1994;0.8;-25.5;hestmannoey;27;1994.27.B.79.B.1;10;3;2;16.3;17.1;-1.85466825;-3.011914646;10.05.1994;-38.33394028;0;10;2;0
104;1994;29.05.1994;1.17;-25.5;hestmannoey;27;1994.27.B.16.1;11;3;1;16.2;19.5;-2.347675556;-0.373696805;18.05.1994;-30.33394028;0;11;2;0
105;1994;29.05.1994;0.75;-25.5;hestmannoey;27;1994.27.B.18.1;8;3;2;NA;NA;NA;NA;21.05.1994;-27.33394028;0;75;2;0
106;1994;29.05.1994;1.26;-25.5;hestmannoey;27;1994.27.B.18.1;8;3;2;NA;NA;NA;NA;21.05.1994;-27.33394028;0;8;2;0
107;1994;07.06.1994;1.03;-25.5;hestmannoey;27;1994.27.B.11.1;12;5;2;16.8;21;-2.00726693;-0.303976412;30.05.1994;-18.33394028;0;12;2;0
108;1994;07.06.1994;0.68;-25.5;hestmannoey;27;1994.27.B.11.1;12;5;2;17.5;26.2;-1.30726693;3.224413937;30.05.1994;-18.33394028;0;12;2;0
109;1994;07.06.1994;0.6;-25.5;hestmannoey;27;1994.27.B.11.1;12;5;2;17.3;25.5;-1.50726693;3.002340882;30.05.1994;-18.33394028;0;12;2;0
110;1994;07.06.1994;0.7;-25.5;hestmannoey;27;1994.27.B.11.1;12;5;2;17.3;27;-1.50726693;4.502340882;30.05.1994;-18.33394028;0;17;2;0
111;1994;07.06.1994;0.84;-25.5;hestmannoey;27;1994.27.A.4.A.1;12;1;1;19;28;0.179681922;1.431695061;26.05.1994;-22.33394028;0;12;2;0
112;1994;09.06.1994;1.34;-25.5;hestmannoey;27;1994.27.B.59.1;9;5;1;18.5;23;0.798640048;-2.369111041;31.05.1994;-17.33394028;0;9;2;0
113;1994;09.06.1994;1.36;-25.5;hestmannoey;27;1994.27.B.59.1;9;5;1;19.4;25.8;1.698640048;-1.728827133;31.05.1994;-17.33394028;0;9;2;0
114;1994;09.06.1994;0.85;-25.5;hestmannoey;27;1994.27.A.3.A.1;10;4;1;19.4;26;1.225310486;-1.528827133;30.05.1994;-18.33394028;0;10;2;0
115;1994;16.06.1994;0.63;-25.5;hestmannoey;27;1994.27.B.78.B.1;9;5;2;19.3;25.9;1.597858928;-1.388599328;07.06.1994;-10.33394028;0;11;2;0
116;1994;16.06.1994;0.66;-25.5;hestmannoey;27;1994.27.B.78.B.1;9;5;1;18.8;23.9;1.098640048;-2.188432867;07.06.1994;-10.33394028;0;11;2;0
117;1994;21.06.1994;0.86;-25.5;hestmannoey;27;1994.27.B.14.2;7;6;2;17.4;24.5;0.855368956;1.763409828;14.06.1994;-3.333940277;0;13;2;0
118;1994;21.06.1994;0.81;-25.5;hestmannoey;27;1994.27.B.14.2;7;6;2;16.5;20.3;-0.044631044;-0.28854484;14.06.1994;-3.333940277;0;13;2;0
119;1994;21.06.1994;1.06;-25.5;hestmannoey;27;1994.27.B.21.1;9;6;1;20;30.8;2.298640048;1.82844445;12.06.1994;-5.333940277;0;28;2;0
120;1994;21.06.1994;1.21;-25.5;hestmannoey;27;1994.27.B.21.1;9;6;2;19.2;28.3;1.497858928;1.251563639;12.06.1994;-5.333940277;0;28;2;0
121;1994;21.06.1994;0.91;-25.5;hestmannoey;27;1994.27.B.8.B.2;11;5;1;18.8;32;0.252324444;5.911567133;10.06.1994;-7.333940277;0;28;2;0
122;1994;21.06.1994;0.72;-25.5;hestmannoey;27;1994.27.B.8.B.2;11;5;2;18;30.9;-0.523043536;6.728461917;10.06.1994;-7.333940277;0;11;2;0
123;1994;21.06.1994;1.29;-25.5;hestmannoey;27;1994.27.B.8.B.2;11;5;1;14.5;19.2;-4.047675556;3.366086342;10.06.1994;-7.333940277;0;11;2;0
124;1994;24.06.1994;0.71;-25.5;hestmannoey;27;1994.27.B.5.B.2;10;6;2;18.2;24.5;0.04533175;-0.150372753;14.06.1994;-3.333940277;0;13;2;0
125;1994;27.06.1994;0.73;-25.5;hestmannoey;27;1994.27.B.4.B.2;12;6;1;19.3;20.9;0.479681922;-6.388599328;15.06.1994;-2.333940277;0;12;2;0
126;1994;27.06.1994;0.68;-25.5;hestmannoey;27;1994.27.B.4.B.2;12;6;1;19;21.6;0.179681922;-4.968304939;15.06.1994;-2.333940277;0;12;2;0
127;1994;27.06.1994;0.73;-25.5;hestmannoey;27;1994.27.B.4.B.2;12;6;1;18.8;21.5;-0.020318078;-4.588432867;15.06.1994;-2.333940277;1;700;2;0
128;1994;06.07.1994;0.71;-25.5;hestmannoey;27;1994.27.B.18.2;7;5;1;17.4;21.6;0.946329735;-1.136590172;29.06.1994;11.66605972;0;7;2;0
129;1994;06.07.1994;0.95;-25.5;hestmannoey;27;1994.27.B.18.2;7;5;1;17.4;20.3;0.946329735;-2.436590172;29.06.1994;11.66605972;0;36;2;0
130;1994;06.07.1994;0.85;-25.5;hestmannoey;27;1994.27.B.18.2;7;5;1;16.2;15.8;-0.253670265;-4.073696805;29.06.1994;11.66605972;0;23;2;0
131;1994;06.07.1994;0.8;-25.5;hestmannoey;27;1994.27.B.18.2;7;5;1;16.6;18.6;0.146329735;-2.226957193;29.06.1994;11.66605972;0;7;2;0
132;1994;06.07.1994;1.05;-25.5;hestmannoey;27;1994.27.B.19.1;13;6;1;18.6;31.2;-0.392617079;5.591179854;23.06.1994;5.666059723;1;349;2;0
133;1994;06.07.1994;0.69;-25.5;hestmannoey;27;1994.27.B.19.1;13;6;2;19.3;30.6;0.292661566;3.311400672;23.06.1994;5.666059723;0;86;2;0
134;1994;06.07.1994;0.8;-25.5;hestmannoey;27;1994.27.B.10.B.2;10;6;1;16.2;25.3;-1.974689514;5.426303195;26.06.1994;8.666059723;0;15;2;0
135;1994;06.07.1994;0.93;-25.5;hestmannoey;27;1994.27.B.6.B.2;7;6;2;NA;18.4;NA;NA;29.06.1994;11.66605972;0;7;2;0
136;1994;11.07.1994;0.95;-25.5;hestmannoey;27;1994.27.B.6.B.2;12;6;2;19.3;30.6;0.49273307;3.311400672;29.06.1994;11.66605972;0;12;2;0
137;1994;06.07.1994;1.08;-25.5;hestmannoey;27;1994.27.A.9.1;6;5;1;15.2;13.5;-0.479310142;-3.995084463;30.06.1994;12.66605972;0;12;2;0
138;1994;06.07.1994;0.89;-25.5;hestmannoey;27;1994.27.A.9.1;6;5;2;16.2;20.3;0.360351807;0.426303195;30.06.1994;12.66605972;1;454;2;0
139;1994;06.07.1994;1.12;-25.5;hestmannoey;27;1994.27.A.9.1;6;5;1;16.2;17.8;0.520689858;-2.073696805;30.06.1994;12.66605972;0;12;2;0
140;1994;06.07.1994;0.76;-25.5;hestmannoey;27;1994.27.A.7.A.1;11;6;2;18.2;25.7;-0.323043536;1.049627247;25.06.1994;7.666059723;1;1048;2;0
141;1994;06.07.1994;0.73;-25.5;hestmannoey;27;1994.27.A.7.A.1;11;6;1;19.1;28.9;0.552324444;2.091661769;25.06.1994;7.666059723;1;808;2;0
142;1994;06.07.1994;1.16;-25.5;hestmannoey;27;1994.27.A.4.A.2;11;5;1;18;24;-0.547675556;-0.171538083;25.06.1994;7.666059723;0;17;2;0
143;1994;06.07.1994;1.05;-25.5;hestmannoey;27;1994.27.A.4.A.2;11;5;1;18;24.6;-0.547675556;0.428461917;25.06.1994;7.666059723;0;11;2;0
144;1994;06.07.1994;0.6;-25.5;hestmannoey;27;1994.27.A.4.A.2;11;5;1;18.6;27.6;0.052324444;1.991179854;25.06.1994;7.666059723;1;2550;2;0
145;1994;06.07.1994;0.87;-25.5;hestmannoey;27;1994.27.A.4.A.2;11;5;2;19.2;26.4;0.676956464;-0.648436361;25.06.1994;7.666059723;0;23;2;0
146;1994;06.07.1994;0.74;-25.5;hestmannoey;27;1994.27.A.4.A.2;11;5;1;18.4;27.5;-0.147675556;2.370533225;25.06.1994;7.666059723;0;11;2;0
147;1994;18.07.1994;0.89;-25.5;hestmannoey;27;1994.27.B.2.B.2;13;6;2;18.6;27.7;-0.407338434;2.091179854;05.07.1994;17.66605972;0;13;2;0
148;1994;18.07.1994;0.6;-25.5;hestmannoey;27;1994.27.B.2.B.2;13;6;1;19.7;26.4;0.707382921;-1.849899572;05.07.1994;17.66605972;1;1076;2;1
149;1994;11.07.1994;0.82;-25.5;hestmannoey;27;1994.27.B.20.2;8;5;2;14;14.9;-3.165462004;0.25069179;03.07.1994;15.66605972;0;15;2;0
150;1994;11.07.1994;0.78;-25.5;hestmannoey;27;1994.27.B.20.2;8;5;1;18.3;26.4;1.172313131;1.510112655;03.07.1994;15.66605972;0;15;2;0
151;1994;11.07.1994;0.53;-25.5;hestmannoey;27;1994.27.B.20.2;8;5;1;17.9;25.4;0.772313131;1.467781996;03.07.1994;15.66605972;0;15;2;0
152;1994;18.07.1994;0.63;-25.5;hestmannoey;27;1994.27.B.24.1;14;3;2;18.15;30.3;-0.973258046;5.769360228;04.07.1994;16.66605972;0;68;2;0
153;1994;18.07.1994;0.66;-25.5;hestmannoey;27;1994.27.B.24.1;14;3;1;18.55;31.3;-0.51457256;5.811042511;04.07.1994;16.66605972;1;1039;2;0
154;1994;18.07.1994;0.64;-25.5;hestmannoey;27;1994.27.B.12.2;12;6;1;17.8;28.7;-1.020318078;5.007037238;06.07.1994;18.66605972;0;12;2;0
155;1994;18.07.1994;0.76;-25.5;hestmannoey;27;1994.27.B.12.2;12;6;1;18.65;29.7;-0.170318078;3.971300988;06.07.1994;18.66605972;0;12;2;0
156;1994;18.07.1994;0.77;-25.5;hestmannoey;27;1994.27.B.12.2;12;6;1;19.45;29.4;0.629681922;1.751034651;06.07.1994;18.66605972;0;12;2;0
157;1994;12.07.1994;0.66;-25.5;hestmannoey;27;1994.27.A.33.B.1;5;7;2;16.6;22.5;1.549486549;1.673042807;07.07.1994;19.66605972;1;721;2;0
158;1994;12.07.1994;0.7;-25.5;hestmannoey;27;1994.27.A.33.B.1;5;7;2;16.6;22.7;1.549486549;1.873042807;07.07.1994;19.66605972;0;5;2;0
159;1994;12.07.1994;0.83;-25.5;hestmannoey;27;1994.27.A.33.B.1;5;7;2;16.6;20.2;1.549486549;-0.626957193;07.07.1994;19.66605972;0;5;2;0
160;1994;29.06.1994;0.74;-25.5;hestmannoey;27;1994.27.A.5.A.1;7;6;1;18.7;24.7;2.246329735;-1.148594088;22.06.1994;4.666059723;1;1929;2;0
161;1994;29.06.1994;1.05;-25.5;hestmannoey;27;1994.27.A.5.A.1;7;6;2;17.8;22.2;1.255368956;-1.492962762;22.06.1994;4.666059723;0;20;2;0
162;1994;29.06.1994;0.73;-25.5;hestmannoey;27;1994.27.A.5.A.1;7;6;1;17.5;19.5;1.046329735;-3.475586063;22.06.1994;4.666059723;0;7;2;0
163;1994;29.06.1994;3.39;-25.5;hestmannoey;27;1994.27.A.5.A.1;7;6;2;15.7;20.7;-0.844631044;2.016419835;22.06.1994;4.666059723;0;7;2;0
164;1994;29.06.1994;1.03;-25.5;hestmannoey;27;1994.27.A.5.A.1;7;6;1;16.9;17.5;0.446329735;-4.042583278;22.06.1994;4.666059723;0;7;2;0
165;1994;29.06.1994;1.06;-25.5;hestmannoey;27;1994.27.A.5.A.1;7;6;1;16.3;18.7;-0.153670265;-1.411914646;22.06.1994;4.666059723;0;7;2;0
166;1995;07.08.1995;1.26;-32.5;hestmannoey;27;1995.27.B.16.3;8;5;2;19.2;24.2;2.034537996;-2.848436361;30.07.1995;42.66605972;0;8;2;0
